date,parish,ldh_region,heat_advisory,excessive_heat_warning,headline,hazard_hours
2025-02-03,Washington,9,0,0,none,0.00
2025-02-03,West Baton Rouge,2,0,0,none,0.00
2025-02-03,West Feliciana,2,0,0,none,0.00
2025-02-04,Ascension,2,0,0,none,0.00
2025-02-04,Assumption,3,0,0,none,0.00
2025-02-04,East Baton Rouge,2,0,0,none,0.00
2025-02-04,East Feliciana,2,0,0,none,0.00
2025-02-04,Iberville,2,0,0,none,0.00
2025-02-04,Jefferson,1,0,0,none,0.00
2025-02-04,Lafourche,3,0,0,none,0.00
2025-02-04,Livingston,9,0,0,none,0.00
2025-02-04,Orleans,1,0,0,none,0.00
2025-02-04,Plaquemines,1,0,0,none,0.00
2025-02-04,Pointe Coupee,2,0,0,none,0.00
2025-02-04,St. Bernard,1,0,0,none,0.00
2025-02-04,St. Charles,3,0,0,none,0.00
2025-02-04,St. Helena,9,0,0,none,0.00
2025-02-04,St. James,3,0,0,none,0.00
2025-02-04,St. John the Baptist,3,0,0,none,0.00
2025-02-04,St. Tammany,9,0,0,none,0.00
2025-02-04,Tangipahoa,9,0,0,none,0.00
2025-02-04,Terrebonne,3,0,0,none,0.00
2025-02-04,Washington,9,0,0,none,0.00
2025-02-04,West Baton Rouge,2,0,0,none,0.00
2025-02-04,West Feliciana,2,0,0,none,0.00
2025-02-05,Ascension,2,0,0,none,0.00
2025-02-05,Assumption,3,0,0,none,0.00
2025-02-05,East Baton Rouge,2,0,0,none,0.00
2025-02-05,East Feliciana,2,0,0,none,0.00
2025-02-05,Iberville,2,0,0,none,0.00
2025-02-05,Jefferson,1,0,0,none,0.00
2025-02-05,Lafourche,3,0,0,none,0.00
2025-02-05,Livingston,9,0,0,none,0.00
2025-02-05,Orleans,1,0,0,none,0.00
2025-02-05,Plaquemines,1,0,0,none,0.00
2025-02-05,Pointe Coupee,2,0,0,none,0.00
2025-02-05,St. Bernard,1,0,0,none,0.00
2025-02-05,St. Charles,3,0,0,none,0.00
2025-02-05,St. Helena,9,0,0,none,0.00
2025-02-05,St. James,3,0,0,none,0.00
2025-02-05,St. John the Baptist,3,0,0,none,0.00
2025-02-05,St. Tammany,9,0,0,none,0.00
2025-02-05,Tangipahoa,9,0,0,none,0.00
2025-02-05,Terrebonne,3,0,0,none,0.00
2025-02-05,Washington,9,0,0,none,0.00
2025-02-05,West Baton Rouge,2,0,0,none,0.00
2025-02-05,West Feliciana,2,0,0,none,0.00
2025-02-06,Ascension,2,0,0,none,0.00
2025-02-06,Assumption,3,0,0,none,0.00
2025-02-06,East Baton Rouge,2,0,0,none,0.00
2025-02-06,East Feliciana,2,0,0,none,0.00
2025-02-06,Iberville,2,0,0,none,0.00
2025-02-06,Jefferson,1,0,0,none,0.00
2025-02-06,Lafourche,3,0,0,none,0.00
2025-02-06,Livingston,9,0,0,none,0.00
2025-02-06,Orleans,1,0,0,none,0.00
2025-02-06,Plaquemines,1,0,0,none,0.00
2025-02-06,Pointe Coupee,2,0,0,none,0.00
2025-02-06,St. Bernard,1,0,0,none,0.00
2025-02-06,St. Charles,3,0,0,none,0.00
2025-02-06,St. Helena,9,0,0,none,0.00
2025-02-06,St. James,3,0,0,none,0.00
2025-02-06,St. John the Baptist,3,0,0,none,0.00
2025-02-06,St. Tammany,9,0,0,none,0.00
2025-02-06,Tangipahoa,9,0,0,none,0.00
2025-02-06,Terrebonne,3,0,0,none,0.00
2025-02-06,Washington,9,0,0,none,0.00
2025-02-06,West Baton Rouge,2,0,0,none,0.00
2025-02-06,West Feliciana,2,0,0,none,0.00
2025-02-07,Ascension,2,0,0,none,0.00
2025-02-07,Assumption,3,0,0,none,0.00
2025-02-07,East Baton Rouge,2,0,0,none,0.00
2025-02-07,East Feliciana,2,0,0,none,0.00
2025-02-07,Iberville,2,0,0,none,0.00
2025-02-07,Jefferson,1,0,0,none,0.00
2025-02-07,Lafourche,3,0,0,none,0.00
2025-02-07,Livingston,9,0,0,none,0.00
2025-02-07,Orleans,1,0,0,none,0.00
2025-02-07,Plaquemines,1,0,0,none,0.00
2025-02-07,Pointe Coupee,2,0,0,none,0.00
2025-02-07,St. Bernard,1,0,0,none,0.00
2025-02-07,St. Charles,3,0,0,none,0.00
2025-02-07,St. Helena,9,0,0,none,0.00
2025-02-07,St. James,3,0,0,none,0.00
2025-02-07,St. John the Baptist,3,0,0,none,0.00
2025-02-07,St. Tammany,9,0,0,none,0.00
2025-02-07,Tangipahoa,9,0,0,none,0.00
2025-02-07,Terrebonne,3,0,0,none,0.00
2025-02-07,Washington,9,0,0,none,0.00
2025-02-07,West Baton Rouge,2,0,0,none,0.00
2025-02-07,West Feliciana,2,0,0,none,0.00
2025-02-08,Ascension,2,0,0,none,0.00
2025-02-08,Assumption,3,0,0,none,0.00
2025-02-08,East Baton Rouge,2,0,0,none,0.00
2025-02-08,East Feliciana,2,0,0,none,0.00
2025-02-08,Iberville,2,0,0,none,0.00
2025-02-08,Jefferson,1,0,0,none,0.00
2025-02-08,Lafourche,3,0,0,none,0.00
2025-02-08,Livingston,9,0,0,none,0.00
2025-02-08,Orleans,1,0,0,none,0.00
2025-02-08,Plaquemines,1,0,0,none,0.00
2025-02-08,Pointe Coupee,2,0,0,none,0.00
2025-02-08,St. Bernard,1,0,0,none,0.00
2025-02-08,St. Charles,3,0,0,none,0.00
2025-02-08,St. Helena,9,0,0,none,0.00
2025-02-08,St. James,3,0,0,none,0.00
2025-02-08,St. John the Baptist,3,0,0,none,0.00
2025-02-08,St. Tammany,9,0,0,none,0.00
2025-02-08,Tangipahoa,9,0,0,none,0.00
2025-02-08,Terrebonne,3,0,0,none,0.00
2025-02-08,Washington,9,0,0,none,0.00
2025-02-08,West Baton Rouge,2,0,0,none,0.00
2025-02-08,West Feliciana,2,0,0,none,0.00
2025-02-09,Ascension,2,0,0,none,0.00
2025-02-09,Assumption,3,0,0,none,0.00
2025-02-09,East Baton Rouge,2,0,0,none,0.00
2025-02-09,East Feliciana,2,0,0,none,0.00
2025-02-09,Iberville,2,0,0,none,0.00
2025-02-09,Jefferson,1,0,0,none,0.00
2025-02-09,Lafourche,3,0,0,none,0.00
2025-02-09,Livingston,9,0,0,none,0.00
2025-02-09,Orleans,1,0,0,none,0.00
2025-02-09,Plaquemines,1,0,0,none,0.00
2025-02-09,Pointe Coupee,2,0,0,none,0.00
2025-02-09,St. Bernard,1,0,0,none,0.00
2025-02-09,St. Charles,3,0,0,none,0.00
2025-02-09,St. Helena,9,0,0,none,0.00
2025-02-09,St. James,3,0,0,none,0.00
2025-02-09,St. John the Baptist,3,0,0,none,0.00
2025-02-09,St. Tammany,9,0,0,none,0.00
2025-02-09,Tangipahoa,9,0,0,none,0.00
2025-02-09,Terrebonne,3,0,0,none,0.00
2025-02-09,Washington,9,0,0,none,0.00
2025-02-09,West Baton Rouge,2,0,0,none,0.00
2025-02-09,West Feliciana,2,0,0,none,0.00
2025-02-10,Ascension,2,0,0,none,0.00
2025-02-10,Assumption,3,0,0,none,0.00
2025-02-10,East Baton Rouge,2,0,0,none,0.00
2025-02-10,East Feliciana,2,0,0,none,0.00
2025-02-10,Iberville,2,0,0,none,0.00
2025-02-10,Jefferson,1,0,0,none,0.00
2025-02-10,Lafourche,3,0,0,none,0.00
2025-02-10,Livingston,9,0,0,none,0.00
2025-02-10,Orleans,1,0,0,none,0.00
2025-02-10,Plaquemines,1,0,0,none,0.00
2025-02-10,Pointe Coupee,2,0,0,none,0.00
2025-02-10,St. Bernard,1,0,0,none,0.00
2025-02-10,St. Charles,3,0,0,none,0.00
2025-02-10,St. Helena,9,0,0,none,0.00
2025-02-10,St. James,3,0,0,none,0.00
2025-02-10,St. John the Baptist,3,0,0,none,0.00
2025-02-10,St. Tammany,9,0,0,none,0.00
2025-02-10,Tangipahoa,9,0,0,none,0.00
2025-02-10,Terrebonne,3,0,0,none,0.00
2025-02-10,Washington,9,0,0,none,0.00
2025-02-10,West Baton Rouge,2,0,0,none,0.00
2025-02-10,West Feliciana,2,0,0,none,0.00
2025-02-11,Ascension,2,0,0,none,0.00
2025-02-11,Assumption,3,0,0,none,0.00
2025-02-11,East Baton Rouge,2,0,0,none,0.00
2025-02-11,East Feliciana,2,0,0,none,0.00
2025-02-11,Iberville,2,0,0,none,0.00
2025-02-11,Jefferson,1,0,0,none,0.00
2025-02-11,Lafourche,3,0,0,none,0.00
2025-02-11,Livingston,9,0,0,none,0.00
2025-02-11,Orleans,1,0,0,none,0.00
2025-02-11,Plaquemines,1,0,0,none,0.00
2025-02-11,Pointe Coupee,2,0,0,none,0.00
2025-02-11,St. Bernard,1,0,0,none,0.00
2025-02-11,St. Charles,3,0,0,none,0.00
2025-02-11,St. Helena,9,0,0,none,0.00
2025-02-11,St. James,3,0,0,none,0.00
2025-02-11,St. John the Baptist,3,0,0,none,0.00
2025-02-11,St. Tammany,9,0,0,none,0.00
2025-02-11,Tangipahoa,9,0,0,none,0.00
2025-02-11,Terrebonne,3,0,0,none,0.00
2025-02-11,Washington,9,0,0,none,0.00
2025-02-11,West Baton Rouge,2,0,0,none,0.00
2025-02-11,West Feliciana,2,0,0,none,0.00
2025-02-12,Ascension,2,0,0,none,0.00
2025-02-12,Assumption,3,0,0,none,0.00
2025-02-12,East Baton Rouge,2,0,0,none,0.00
2025-02-12,East Feliciana,2,0,0,none,0.00
2025-02-12,Iberville,2,0,0,none,0.00
2025-02-12,Jefferson,1,0,0,none,0.00
2025-02-12,Lafourche,3,0,0,none,0.00
2025-02-12,Livingston,9,0,0,none,0.00
2025-02-12,Orleans,1,0,0,none,0.00
2025-02-12,Plaquemines,1,0,0,none,0.00
2025-02-12,Pointe Coupee,2,0,0,none,0.00
2025-02-12,St. Bernard,1,0,0,none,0.00
2025-02-12,St. Charles,3,0,0,none,0.00
2025-02-12,St. Helena,9,0,0,none,0.00
2025-02-12,St. James,3,0,0,none,0.00
2025-02-12,St. John the Baptist,3,0,0,none,0.00
2025-02-12,St. Tammany,9,0,0,none,0.00
2025-02-12,Tangipahoa,9,0,0,none,0.00
2025-02-12,Terrebonne,3,0,0,none,0.00
2025-02-12,Washington,9,0,0,none,0.00
2025-02-12,West Baton Rouge,2,0,0,none,0.00
2025-02-12,West Feliciana,2,0,0,none,0.00
2025-02-13,Ascension,2,0,0,none,0.00
2025-02-13,Assumption,3,0,0,none,0.00
2025-02-13,East Baton Rouge,2,0,0,none,0.00
2025-02-13,East Feliciana,2,0,0,none,0.00
2025-02-13,Iberville,2,0,0,none,0.00
2025-02-13,Jefferson,1,0,0,none,0.00
2025-02-13,Lafourche,3,0,0,none,0.00
2025-02-13,Livingston,9,0,0,none,0.00
2025-02-13,Orleans,1,0,0,none,0.00
2025-02-13,Plaquemines,1,0,0,none,0.00
2025-02-13,Pointe Coupee,2,0,0,none,0.00
2025-02-13,St. Bernard,1,0,0,none,0.00
2025-02-13,St. Charles,3,0,0,none,0.00
2025-02-13,St. Helena,9,0,0,none,0.00
2025-02-13,St. James,3,0,0,none,0.00
2025-02-13,St. John the Baptist,3,0,0,none,0.00
2025-02-13,St. Tammany,9,0,0,none,0.00
2025-02-13,Tangipahoa,9,0,0,none,0.00
2025-02-13,Terrebonne,3,0,0,none,0.00
2025-02-13,Washington,9,0,0,none,0.00
2025-02-13,West Baton Rouge,2,0,0,none,0.00
2025-02-13,West Feliciana,2,0,0,none,0.00
2025-02-14,Ascension,2,0,0,none,0.00
2025-02-14,Assumption,3,0,0,none,0.00
2025-02-14,East Baton Rouge,2,0,0,none,0.00
2025-02-14,East Feliciana,2,0,0,none,0.00
2025-02-14,Iberville,2,0,0,none,0.00
2025-02-14,Jefferson,1,0,0,none,0.00
2025-02-14,Lafourche,3,0,0,none,0.00
2025-02-14,Livingston,9,0,0,none,0.00
2025-02-14,Orleans,1,0,0,none,0.00
2025-02-14,Plaquemines,1,0,0,none,0.00
2025-02-14,Pointe Coupee,2,0,0,none,0.00
2025-02-14,St. Bernard,1,0,0,none,0.00
2025-02-14,St. Charles,3,0,0,none,0.00
2025-02-14,St. Helena,9,0,0,none,0.00
2025-02-14,St. James,3,0,0,none,0.00
2025-02-14,St. John the Baptist,3,0,0,none,0.00
2025-02-14,St. Tammany,9,0,0,none,0.00
2025-02-14,Tangipahoa,9,0,0,none,0.00
2025-02-14,Terrebonne,3,0,0,none,0.00
2025-02-14,Washington,9,0,0,none,0.00
2025-02-14,West Baton Rouge,2,0,0,none,0.00
2025-02-14,West Feliciana,2,0,0,none,0.00
2025-02-15,Ascension,2,0,0,none,0.00
2025-02-15,Assumption,3,0,0,none,0.00
2025-02-15,East Baton Rouge,2,0,0,none,0.00
2025-02-15,East Feliciana,2,0,0,none,0.00
2025-02-15,Iberville,2,0,0,none,0.00
2025-02-15,Jefferson,1,0,0,none,0.00
2025-02-15,Lafourche,3,0,0,none,0.00
2025-02-15,Livingston,9,0,0,none,0.00
2025-02-15,Orleans,1,0,0,none,0.00
2025-02-15,Plaquemines,1,0,0,none,0.00
2025-02-15,Pointe Coupee,2,0,0,none,0.00
2025-02-15,St. Bernard,1,0,0,none,0.00
2025-02-15,St. Charles,3,0,0,none,0.00
2025-02-15,St. Helena,9,0,0,none,0.00
2025-02-15,St. James,3,0,0,none,0.00
2025-02-15,St. John the Baptist,3,0,0,none,0.00
2025-02-15,St. Tammany,9,0,0,none,0.00
2025-02-15,Tangipahoa,9,0,0,none,0.00
2025-02-15,Terrebonne,3,0,0,none,0.00
2025-02-15,Washington,9,0,0,none,0.00
2025-02-15,West Baton Rouge,2,0,0,none,0.00
2025-02-15,West Feliciana,2,0,0,none,0.00
2025-02-16,Ascension,2,0,0,none,0.00
2025-02-16,Assumption,3,0,0,none,0.00
2025-02-16,East Baton Rouge,2,0,0,none,0.00
2025-02-16,East Feliciana,2,0,0,none,0.00
2025-02-16,Iberville,2,0,0,none,0.00
2025-02-16,Jefferson,1,0,0,none,0.00
2025-02-16,Lafourche,3,0,0,none,0.00
2025-02-16,Livingston,9,0,0,none,0.00
2025-02-16,Orleans,1,0,0,none,0.00
2025-02-16,Plaquemines,1,0,0,none,0.00
2025-02-16,Pointe Coupee,2,0,0,none,0.00
2025-02-16,St. Bernard,1,0,0,none,0.00
2025-02-16,St. Charles,3,0,0,none,0.00
2025-02-16,St. Helena,9,0,0,none,0.00
2025-02-16,St. James,3,0,0,none,0.00
2025-02-16,St. John the Baptist,3,0,0,none,0.00
2025-02-16,St. Tammany,9,0,0,none,0.00
2025-02-16,Tangipahoa,9,0,0,none,0.00
2025-02-16,Terrebonne,3,0,0,none,0.00
2025-02-16,Washington,9,0,0,none,0.00
2025-02-16,West Baton Rouge,2,0,0,none,0.00
2025-02-16,West Feliciana,2,0,0,none,0.00
2025-02-17,Ascension,2,0,0,none,0.00
2025-02-17,Assumption,3,0,0,none,0.00
2025-02-17,East Baton Rouge,2,0,0,none,0.00
2025-02-17,East Feliciana,2,0,0,none,0.00
2025-02-17,Iberville,2,0,0,none,0.00
2025-02-17,Jefferson,1,0,0,none,0.00
2025-02-17,Lafourche,3,0,0,none,0.00
2025-02-17,Livingston,9,0,0,none,0.00
2025-02-17,Orleans,1,0,0,none,0.00
2025-02-17,Plaquemines,1,0,0,none,0.00
2025-02-17,Pointe Coupee,2,0,0,none,0.00
2025-02-17,St. Bernard,1,0,0,none,0.00
2025-02-17,St. Charles,3,0,0,none,0.00
2025-02-17,St. Helena,9,0,0,none,0.00
2025-02-17,St. James,3,0,0,none,0.00
2025-02-17,St. John the Baptist,3,0,0,none,0.00
2025-02-17,St. Tammany,9,0,0,none,0.00
2025-02-17,Tangipahoa,9,0,0,none,0.00
2025-02-17,Terrebonne,3,0,0,none,0.00
2025-02-17,Washington,9,0,0,none,0.00
2025-02-17,West Baton Rouge,2,0,0,none,0.00
2025-02-17,West Feliciana,2,0,0,none,0.00
2025-02-18,Ascension,2,0,0,none,0.00
2025-02-18,Assumption,3,0,0,none,0.00
2025-02-18,East Baton Rouge,2,0,0,none,0.00
2025-02-18,East Feliciana,2,0,0,none,0.00
2025-02-18,Iberville,2,0,0,none,0.00
2025-02-18,Jefferson,1,0,0,none,0.00
2025-02-18,Lafourche,3,0,0,none,0.00
2025-02-18,Livingston,9,0,0,none,0.00
2025-02-18,Orleans,1,0,0,none,0.00
2025-02-18,Plaquemines,1,0,0,none,0.00
2025-02-18,Pointe Coupee,2,0,0,none,0.00
2025-02-18,St. Bernard,1,0,0,none,0.00
2025-02-18,St. Charles,3,0,0,none,0.00
2025-02-18,St. Helena,9,0,0,none,0.00
2025-02-18,St. James,3,0,0,none,0.00
2025-02-18,St. John the Baptist,3,0,0,none,0.00
2025-02-18,St. Tammany,9,0,0,none,0.00
2025-02-18,Tangipahoa,9,0,0,none,0.00
2025-02-18,Terrebonne,3,0,0,none,0.00
2025-02-18,Washington,9,0,0,none,0.00
2025-02-18,West Baton Rouge,2,0,0,none,0.00
2025-02-18,West Feliciana,2,0,0,none,0.00
2025-02-19,Ascension,2,0,0,none,0.00
2025-02-19,Assumption,3,0,0,none,0.00
2025-02-19,East Baton Rouge,2,0,0,none,0.00
2025-02-19,East Feliciana,2,0,0,none,0.00
2025-02-19,Iberville,2,0,0,none,0.00
2025-02-19,Jefferson,1,0,0,none,0.00
2025-02-19,Lafourche,3,0,0,none,0.00
2025-02-19,Livingston,9,0,0,none,0.00
2025-02-19,Orleans,1,0,0,none,0.00
2025-02-19,Plaquemines,1,0,0,none,0.00
2025-02-19,Pointe Coupee,2,0,0,none,0.00
2025-02-19,St. Bernard,1,0,0,none,0.00
2025-02-19,St. Charles,3,0,0,none,0.00
2025-02-19,St. Helena,9,0,0,none,0.00
2025-02-19,St. James,3,0,0,none,0.00
2025-02-19,St. John the Baptist,3,0,0,none,0.00
2025-02-19,St. Tammany,9,0,0,none,0.00
2025-02-19,Tangipahoa,9,0,0,none,0.00
2025-02-19,Terrebonne,3,0,0,none,0.00
2025-02-19,Washington,9,0,0,none,0.00
2025-02-19,West Baton Rouge,2,0,0,none,0.00
2025-02-19,West Feliciana,2,0,0,none,0.00
2025-02-20,Ascension,2,0,0,none,0.00
2025-02-20,Assumption,3,0,0,none,0.00
2025-02-20,East Baton Rouge,2,0,0,none,0.00
2025-02-20,East Feliciana,2,0,0,none,0.00
2025-02-20,Iberville,2,0,0,none,0.00
2025-02-20,Jefferson,1,0,0,none,0.00
2025-02-20,Lafourche,3,0,0,none,0.00
2025-02-20,Livingston,9,0,0,none,0.00
2025-02-20,Orleans,1,0,0,none,0.00
2025-02-20,Plaquemines,1,0,0,none,0.00
2025-02-20,Pointe Coupee,2,0,0,none,0.00
2025-02-20,St. Bernard,1,0,0,none,0.00
2025-02-20,St. Charles,3,0,0,none,0.00
2025-02-20,St. Helena,9,0,0,none,0.00
2025-02-20,St. James,3,0,0,none,0.00
2025-02-20,St. John the Baptist,3,0,0,none,0.00
2025-02-20,St. Tammany,9,0,0,none,0.00
2025-02-20,Tangipahoa,9,0,0,none,0.00
2025-02-20,Terrebonne,3,0,0,none,0.00
2025-02-20,Washington,9,0,0,none,0.00
2025-02-20,West Baton Rouge,2,0,0,none,0.00
2025-02-20,West Feliciana,2,0,0,none,0.00
2025-02-21,Ascension,2,0,0,none,0.00
2025-02-21,Assumption,3,0,0,none,0.00
2025-02-21,East Baton Rouge,2,0,0,none,0.00
2025-02-21,East Feliciana,2,0,0,none,0.00
2025-02-21,Iberville,2,0,0,none,0.00
2025-02-21,Jefferson,1,0,0,none,0.00
2025-02-21,Lafourche,3,0,0,none,0.00
2025-02-21,Livingston,9,0,0,none,0.00
2025-02-21,Orleans,1,0,0,none,0.00
2025-02-21,Plaquemines,1,0,0,none,0.00
2025-02-21,Pointe Coupee,2,0,0,none,0.00
2025-02-21,St. Bernard,1,0,0,none,0.00
2025-02-21,St. Charles,3,0,0,none,0.00
2025-02-21,St. Helena,9,0,0,none,0.00
2025-02-21,St. James,3,0,0,none,0.00
2025-02-21,St. John the Baptist,3,0,0,none,0.00
2025-02-21,St. Tammany,9,0,0,none,0.00
2025-02-21,Tangipahoa,9,0,0,none,0.00
2025-02-21,Terrebonne,3,0,0,none,0.00
2025-02-21,Washington,9,0,0,none,0.00
2025-02-21,West Baton Rouge,2,0,0,none,0.00
2025-02-21,West Feliciana,2,0,0,none,0.00
2025-02-22,Ascension,2,0,0,none,0.00
2025-02-22,Assumption,3,0,0,none,0.00
2025-02-22,East Baton Rouge,2,0,0,none,0.00
2025-02-22,East Feliciana,2,0,0,none,0.00
2025-02-22,Iberville,2,0,0,none,0.00
2025-02-22,Jefferson,1,0,0,none,0.00
2025-02-22,Lafourche,3,0,0,none,0.00
2025-02-22,Livingston,9,0,0,none,0.00
2025-02-22,Orleans,1,0,0,none,0.00
2025-02-22,Plaquemines,1,0,0,none,0.00
2025-02-22,Pointe Coupee,2,0,0,none,0.00
2025-02-22,St. Bernard,1,0,0,none,0.00
2025-02-22,St. Charles,3,0,0,none,0.00
2025-02-22,St. Helena,9,0,0,none,0.00
2025-02-22,St. James,3,0,0,none,0.00
2025-02-22,St. John the Baptist,3,0,0,none,0.00
2025-02-22,St. Tammany,9,0,0,none,0.00
2025-02-22,Tangipahoa,9,0,0,none,0.00
2025-02-22,Terrebonne,3,0,0,none,0.00
2025-02-22,Washington,9,0,0,none,0.00
2025-02-22,West Baton Rouge,2,0,0,none,0.00
2025-02-22,West Feliciana,2,0,0,none,0.00
2025-02-23,Ascension,2,0,0,none,0.00
2025-02-23,Assumption,3,0,0,none,0.00
2025-02-23,East Baton Rouge,2,0,0,none,0.00
2025-02-23,East Feliciana,2,0,0,none,0.00
2025-02-23,Iberville,2,0,0,none,0.00
2025-02-23,Jefferson,1,0,0,none,0.00
2025-02-23,Lafourche,3,0,0,none,0.00
2025-02-23,Livingston,9,0,0,none,0.00
2025-02-23,Orleans,1,0,0,none,0.00
2025-02-23,Plaquemines,1,0,0,none,0.00
2025-02-23,Pointe Coupee,2,0,0,none,0.00
2025-02-23,St. Bernard,1,0,0,none,0.00
2025-02-23,St. Charles,3,0,0,none,0.00
2025-02-23,St. Helena,9,0,0,none,0.00
2025-02-23,St. James,3,0,0,none,0.00
2025-02-23,St. John the Baptist,3,0,0,none,0.00
2025-02-23,St. Tammany,9,0,0,none,0.00
2025-02-23,Tangipahoa,9,0,0,none,0.00
2025-02-23,Terrebonne,3,0,0,none,0.00
2025-02-23,Washington,9,0,0,none,0.00
2025-02-23,West Baton Rouge,2,0,0,none,0.00
2025-02-23,West Feliciana,2,0,0,none,0.00
2025-02-24,Ascension,2,0,0,none,0.00
2025-02-24,Assumption,3,0,0,none,0.00
2025-02-24,East Baton Rouge,2,0,0,none,0.00
2025-02-24,East Feliciana,2,0,0,none,0.00
2025-02-24,Iberville,2,0,0,none,0.00
2025-02-24,Jefferson,1,0,0,none,0.00
2025-02-24,Lafourche,3,0,0,none,0.00
2025-02-24,Livingston,9,0,0,none,0.00
2025-02-24,Orleans,1,0,0,none,0.00
2025-02-24,Plaquemines,1,0,0,none,0.00
2025-02-24,Pointe Coupee,2,0,0,none,0.00
2025-02-24,St. Bernard,1,0,0,none,0.00
2025-02-24,St. Charles,3,0,0,none,0.00
2025-02-24,St. Helena,9,0,0,none,0.00
2025-02-24,St. James,3,0,0,none,0.00
2025-02-24,St. John the Baptist,3,0,0,none,0.00
2025-02-24,St. Tammany,9,0,0,none,0.00
2025-02-24,Tangipahoa,9,0,0,none,0.00
2025-02-24,Terrebonne,3,0,0,none,0.00
2025-02-24,Washington,9,0,0,none,0.00
2025-02-24,West Baton Rouge,2,0,0,none,0.00
2025-02-24,West Feliciana,2,0,0,none,0.00
2025-02-25,Ascension,2,0,0,none,0.00
2025-02-25,Assumption,3,0,0,none,0.00
2025-02-25,East Baton Rouge,2,0,0,none,0.00
2025-02-25,East Feliciana,2,0,0,none,0.00
2025-02-25,Iberville,2,0,0,none,0.00
2025-02-25,Jefferson,1,0,0,none,0.00
2025-02-25,Lafourche,3,0,0,none,0.00
2025-02-25,Livingston,9,0,0,none,0.00
2025-02-25,Orleans,1,0,0,none,0.00
2025-02-25,Plaquemines,1,0,0,none,0.00
2025-02-25,Pointe Coupee,2,0,0,none,0.00
2025-02-25,St. Bernard,1,0,0,none,0.00
2025-02-25,St. Charles,3,0,0,none,0.00
2025-02-25,St. Helena,9,0,0,none,0.00
2025-02-25,St. James,3,0,0,none,0.00
2025-02-25,St. John the Baptist,3,0,0,none,0.00
2025-02-25,St. Tammany,9,0,0,none,0.00
2025-02-25,Tangipahoa,9,0,0,none,0.00
2025-02-25,Terrebonne,3,0,0,none,0.00
2025-02-25,Washington,9,0,0,none,0.00
2025-02-25,West Baton Rouge,2,0,0,none,0.00
2025-02-25,West Feliciana,2,0,0,none,0.00
2025-02-26,Ascension,2,0,0,none,0.00
2025-02-26,Assumption,3,0,0,none,0.00
2025-02-26,East Baton Rouge,2,0,0,none,0.00
2025-02-26,East Feliciana,2,0,0,none,0.00
2025-02-26,Iberville,2,0,0,none,0.00
2025-02-26,Jefferson,1,0,0,none,0.00
2025-02-26,Lafourche,3,0,0,none,0.00
2025-02-26,Livingston,9,0,0,none,0.00
2025-02-26,Orleans,1,0,0,none,0.00
2025-02-26,Plaquemines,1,0,0,none,0.00
2025-02-26,Pointe Coupee,2,0,0,none,0.00
2025-02-26,St. Bernard,1,0,0,none,0.00
2025-02-26,St. Charles,3,0,0,none,0.00
2025-02-26,St. Helena,9,0,0,none,0.00
2025-02-26,St. James,3,0,0,none,0.00
2025-02-26,St. John the Baptist,3,0,0,none,0.00
2025-02-26,St. Tammany,9,0,0,none,0.00
2025-02-26,Tangipahoa,9,0,0,none,0.00
2025-02-26,Terrebonne,3,0,0,none,0.00
2025-02-26,Washington,9,0,0,none,0.00
2025-02-26,West Baton Rouge,2,0,0,none,0.00
2025-02-26,West Feliciana,2,0,0,none,0.00
2025-02-27,Ascension,2,0,0,none,0.00
2025-02-27,Assumption,3,0,0,none,0.00
2025-02-27,East Baton Rouge,2,0,0,none,0.00
2025-02-27,East Feliciana,2,0,0,none,0.00
2025-02-27,Iberville,2,0,0,none,0.00
2025-02-27,Jefferson,1,0,0,none,0.00
2025-02-27,Lafourche,3,0,0,none,0.00
2025-02-27,Livingston,9,0,0,none,0.00
2025-02-27,Orleans,1,0,0,none,0.00
2025-02-27,Plaquemines,1,0,0,none,0.00
2025-02-27,Pointe Coupee,2,0,0,none,0.00
2025-02-27,St. Bernard,1,0,0,none,0.00
2025-02-27,St. Charles,3,0,0,none,0.00
2025-02-27,St. Helena,9,0,0,none,0.00
2025-02-27,St. James,3,0,0,none,0.00
2025-02-27,St. John the Baptist,3,0,0,none,0.00
2025-02-27,St. Tammany,9,0,0,none,0.00
2025-02-27,Tangipahoa,9,0,0,none,0.00
2025-02-27,Terrebonne,3,0,0,none,0.00
2025-02-27,Washington,9,0,0,none,0.00
2025-02-27,West Baton Rouge,2,0,0,none,0.00
2025-02-27,West Feliciana,2,0,0,none,0.00
2025-02-28,Ascension,2,0,0,none,0.00
2025-02-28,Assumption,3,0,0,none,0.00
2025-02-28,East Baton Rouge,2,0,0,none,0.00
2025-02-28,East Feliciana,2,0,0,none,0.00
2025-02-28,Iberville,2,0,0,none,0.00
2025-02-28,Jefferson,1,0,0,none,0.00
2025-02-28,Lafourche,3,0,0,none,0.00
2025-02-28,Livingston,9,0,0,none,0.00
2025-02-28,Orleans,1,0,0,none,0.00
2025-02-28,Plaquemines,1,0,0,none,0.00
2025-02-28,Pointe Coupee,2,0,0,none,0.00
2025-02-28,St. Bernard,1,0,0,none,0.00
2025-02-28,St. Charles,3,0,0,none,0.00
2025-02-28,St. Helena,9,0,0,none,0.00
2025-02-28,St. James,3,0,0,none,0.00
2025-02-28,St. John the Baptist,3,0,0,none,0.00
